USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  24128 14816 ?        Ss   01:44   0:03 /sbin/init splash
mohamme+   30687  0.0  0.6 1531612 109076 ?      Sl   18:40   0:01 node /home/mohammed-masihuddin/.npm/_npx/9833c18b2d85bc59/node_modules/.bin/playwright-mcp
root       31006  0.2  0.0      0     0 ?        I    18:41   0:05 [kworker/u64:7-comp_1.0.1]
root       31008  0.1  0.0      0     0 ?        I    18:41   0:03 [kworker/u64:9-flush-259:0]
root       31026  0.0  0.0      0     0 ?        I    18:41   0:00 [kworker/4:1-events]
mohamme+   31329  0.4  1.5 1520722012 249592 ?   Sl   18:41   0:11 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=36 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=7414182939 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,13068881286611986632,18028885729705326081,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709020045378058
mohamme+   31473  6.7  2.2 1520716988 358884 ?   Sl   18:42   2:39 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=495 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=7431802653 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,9961840893648306368,11349511262508941523,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709450147586749
mohamme+   31867  0.0  0.4 1518252 77548 ?       Sl   18:44   0:01 /home/mohammed-masihuddin/.cache/ms-playwright-go/1.57.0/node /home/mohammed-masihuddin/.cache/ms-playwright-go/1.57.0/package/cli.js run-driver
root       32731  0.1  0.0      0     0 ?        I    18:46   0:04 [kworker/u64:0-gfx]
root       32798  0.0  0.0      0     0 ?        I<   18:47   0:00 [kworker/u65:8-rtw89_tx_wq]
mohamme+   32965  0.3  0.5 1592896 90876 ?       Sl   18:48   0:07 /home/mohammed-masihuddin/.cache/ms-playwright-go/1.57.0/node /home/mohammed-masihuddin/.cache/ms-playwright-go/1.57.0/package/cli.js run-driver
mohamme+   33257  0.0  0.5 1459530480 89772 ?    Sl   18:48   0:00 /usr/share/antigravity/antigravity /usr/share/antigravity/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=29907
root       33580  0.0  0.0      0     0 ?        I    18:50   0:00 [kworker/0:1-events]
root       34219  0.0  0.0      0     0 ?        I<   18:55   0:00 [kworker/u65:0-ttm]
root       34502  0.0  0.0      0     0 ?        I    18:57   0:00 [kworker/5:0-events]
mohamme+   34584 15.3  4.4 1518818552 694836 ?   Sl   18:57   3:37 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=543 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=8363397548 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,16958987266090495962,13734489299329930745,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709495125595501
root       34594  0.0  0.0      0     0 ?        I<   18:57   0:00 [kworker/u65:1-ttm]
root       34967  0.0  0.0      0     0 ?        I<   18:58   0:00 [kworker/u65:2-ttm]
root       35054  0.0  0.0      0     0 ?        I    18:58   0:00 [kworker/u64:1-flush-259:0]
root       35156  0.0  0.0      0     0 ?        I    19:00   0:00 [kworker/13:2-events]
mohamme+   35196  0.2  1.2 1518715232 195180 ?   Sl   19:00   0:02 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=30 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=8535259579 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,4946689550677010121,13337790453125572558,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709014423126964
mohamme+   35241  0.1  1.2 1518725580 192812 ?   Sl   19:00   0:02 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=32 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=8544231211 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,14925801913032441308,5326675436236785395,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709016297210662
root       35318  0.0  0.0      0     0 ?        I    19:01   0:00 [kworker/3:2-cgroup_free]
root       35372  0.0  0.0      0     0 ?        I    19:01   0:00 [kworker/8:2-events]
root       35421  0.0  0.0      0     0 ?        I    19:01   0:01 [kworker/3:3-events]
root       35550  0.0  0.0      0     0 ?        I    19:02   0:00 [kworker/0:0-mm_percpu_wq]
root       35643  0.0  0.0      0     0 ?        I    19:02   0:00 [kworker/12:1-events]
root       35749  0.0  0.0      0     0 ?        I    19:02   0:00 [kworker/11:3-mm_percpu_wq]
root       35751  0.0  0.0      0     0 ?        I    19:02   0:00 [kworker/11:5-events]
mohamme+   36287  0.0  0.7 1476340416 119676 ?   Sl   19:05   0:00 /usr/share/antigravity/antigravity /usr/share/antigravity/resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=29907
root       36517  0.0  0.0      0     0 ?        I<   19:07   0:00 [kworker/u65:3-ttm]
root       37030  0.0  0.0      0     0 ?        I    19:10   0:00 [kworker/7:1-kacpi_notify]
root       37031  0.0  0.0      0     0 ?        I    19:10   0:00 [kworker/10:1-cgroup_free]
root       37781  0.0  0.0      0     0 ?        I    19:13   0:00 [kworker/6:3-events]
root       37848  0.0  0.0      0     0 ?        I    19:13   0:00 [kworker/2:1-kacpi_notify]
root       38346  0.1  0.0      0     0 ?        I    19:17   0:00 [kworker/u64:2-events_power_efficient]
mohamme+   38368  0.0  0.0  15348  9648 pts/2    Ss+  19:17   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
root       38459  0.0  0.0      0     0 ?        I    19:17   0:00 [kworker/10:2-events]
mohamme+   38907  0.0  0.4 1518595488 72064 ?    Sl   19:17   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=596 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=9578100033 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,3578188709234900781,10366727077889725530,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709544788813498
root       39065  0.0  0.0      0     0 ?        I<   19:18   0:00 [kworker/u65:4-ttm]
root       39093  0.0  0.0      0     0 ?        I<   19:18   0:00 [kworker/u65:5-ttm]
root       39094  0.0  0.0      0     0 ?        I<   19:18   0:00 [kworker/u65:7-ttm]
root       39095  0.0  0.0      0     0 ?        I<   19:18   0:00 [kworker/u65:9-ttm]
root       39096  0.0  0.0      0     0 ?        I<   19:18   0:00 [kworker/u65:10]
root       39097  0.0  0.0      0     0 ?        I<   19:18   0:00 [kworker/u65:11-ttm]
mohamme+   39101  0.6  0.6 1520676504 106840 ?   Sl   19:18   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --extension-process --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=599 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=9641869477 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,13828116123151318843,5590499738576822760,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709547599939045
root       39415  0.0  0.0      0     0 ?        I    19:20   0:00 [kworker/3:0]
mohamme+   39989  0.7  0.5 1476307632 85860 ?    Sl   19:20   0:00 /usr/share/antigravity/antigravity /home/mohammed-masihuddin/.antigravity/extensions/ms-azuretools.vscode-containers-2.4.5-universal/dist/dockerfile-language-server-nodejs/lib/server.js --node-ipc --node-ipc --clientProcessId=29907
mohamme+   39990  0.6  0.5 1459530416 86092 ?    Sl   19:20   0:00 /usr/share/antigravity/antigravity /home/mohammed-masihuddin/.antigravity/extensions/ms-azuretools.vscode-containers-2.4.5-universal/dist/compose-language-service/lib/server.js --node-ipc --node-ipc --clientProcessId=29907
mohamme+   40062  9.6  0.5 1520569764 90280 ?    Sl   19:21   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=4499 --enable-crash-reporter=, --extension-process --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=607 --time-ticks-at-unix-epoch=-1788466444858910 --launch-time-ticks=9781561994 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,6418880639073921270,13313942062038406175,2097152 --field-trial-handle=3,i,9545646796796194282,6483927401022265104,262144 --variations-seed-version --pseudonymization-salt-handle=7,i,7914014592112733189,15520871274522716668,4 --trace-process-track-uuid=3190709555096273837
mohamme+   40072 70.0  0.7 1461551484 111888 ?   Sl   19:21   0:00 /usr/share/antigravity/antigravity --type=zygote
mohamme+   40084  0.0  0.0   9948  3616 ?        S    19:21   0:00 bash -c chmod +x system_info.sh && ./system_info.sh <<< "system_reports"
mohamme+   40086  0.0  0.0   9948  3624 ?        S    19:21   0:00 /bin/bash ./system_info.sh
mohamme+   40096  0.0  0.0  14148  5108 ?        R    19:21   0:00 ps aux
